question,answer,source_link,topic
"Đối với thuốc dược liệu, trong thời hạn hiệu lực Giấy đăng ký lưu hành, thay đổi nguồn...","Thực hiện thủ tục thay đổi lớn, hồ sơ theo quy định tại Khoản 5 Mục D Phụ lục II Thông tư 32/2018/TT-BYT.",https://dichvucong.moh.gov.vn/web/guest/hoi-dap?p_p_id=hoidap_WAR_oephoidapportlet&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_hoidap_WAR_oephoidapportlet_jspPage=%2Fhtml%2Fhoidap%2Fportlet%2Fguihoidap%2Ftimkiem_cauhoi.jsp&_hoidap_WAR_oephoidapportlet_searchString=&_hoidap_WAR_oephoidapportlet_linhvuc_id=23&_hoidap_WAR_oephoidapportlet_delta=75&_hoidap_WAR_oephoidapportlet_resetCur=false&_hoidap_WAR_oephoidapportlet_cur=2,Thủ tục hành chính lĩnh vực Dược
Câu hỏi Câu hỏi 81 :,"Không yêu cầu. Trường hợp sau khi thẩm định hồ sơ, nếu thuộc các trường hợp quy định tại Phụ lục II Thông tư 32/2018/TT-BYT, Cục Quản lý Dược sẽ có thông báo yêu cầu gửi mẫu thuốc và phương pháp kiểm nghiệm đến Viện Kiểm nghiệm thuốc Trung ương hoặc Viện Kiểm nghiệm thuốc TP. HCM để thẩm định tiêu chuẩn chất lượng và phương pháp kiểm nghiệm.",https://dichvucong.moh.gov.vn/web/guest/hoi-dap?p_p_id=hoidap_WAR_oephoidapportlet&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_hoidap_WAR_oephoidapportlet_jspPage=%2Fhtml%2Fhoidap%2Fportlet%2Fguihoidap%2Ftimkiem_cauhoi.jsp&_hoidap_WAR_oephoidapportlet_searchString=&_hoidap_WAR_oephoidapportlet_linhvuc_id=23&_hoidap_WAR_oephoidapportlet_delta=75&_hoidap_WAR_oephoidapportlet_resetCur=false&_hoidap_WAR_oephoidapportlet_cur=2,Thủ tục hành chính lĩnh vực Dược
"Khi nộp hồ sơ đăng ký, cơ sở có phải nộp mẫu thuốc thực tế không?","Không yêu cầu. Trường hợp sau khi thẩm định hồ sơ, nếu thuộc các trường hợp quy định tại Phụ lục II Thông tư 32/2018/TT-BYT, Cục Quản lý Dược sẽ có thông báo yêu cầu gửi mẫu thuốc và phương pháp kiểm nghiệm đến Viện Kiểm nghiệm thuốc Trung ương hoặc Viện Kiểm nghiệm thuốc TP. HCM để thẩm định tiêu chuẩn chất lượng và phương pháp kiểm nghiệm.",https://dichvucong.moh.gov.vn/web/guest/hoi-dap?p_p_id=hoidap_WAR_oephoidapportlet&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_hoidap_WAR_oephoidapportlet_jspPage=%2Fhtml%2Fhoidap%2Fportlet%2Fguihoidap%2Ftimkiem_cauhoi.jsp&_hoidap_WAR_oephoidapportlet_searchString=&_hoidap_WAR_oephoidapportlet_linhvuc_id=23&_hoidap_WAR_oephoidapportlet_delta=75&_hoidap_WAR_oephoidapportlet_resetCur=false&_hoidap_WAR_oephoidapportlet_cur=2,Thủ tục hành chính lĩnh vực Dược
Câu hỏi Câu hỏi 82 :,"Tại Khoản 7 Điều 2 Nghị định số 54/2017/NĐ-CP ngày 08 tháng 5 năm 2017 của Chính phủ quy định chi tiết một số điều về biện pháp thi hành Luật dược đã quy định: Giá bán buôn thuốc dự kiến là giá do cơ sở nhập khẩu thuốc, cơ sở sản xuất thuốc hoặc cơ sở đặt gia công thuốc (trong trường hợp thuốc sản xuất gia công) kê khai với cơ quan quản lý nhà nước có thẩm quyền.",https://dichvucong.moh.gov.vn/web/guest/hoi-dap?p_p_id=hoidap_WAR_oephoidapportlet&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_hoidap_WAR_oephoidapportlet_jspPage=%2Fhtml%2Fhoidap%2Fportlet%2Fguihoidap%2Ftimkiem_cauhoi.jsp&_hoidap_WAR_oephoidapportlet_searchString=&_hoidap_WAR_oephoidapportlet_linhvuc_id=23&_hoidap_WAR_oephoidapportlet_delta=75&_hoidap_WAR_oephoidapportlet_resetCur=false&_hoidap_WAR_oephoidapportlet_cur=2,Thủ tục hành chính lĩnh vực Dược
Giá thuốc kê khai là gì?,"Tại Khoản 7 Điều 2 Nghị định số 54/2017/NĐ-CP ngày 08 tháng 5 năm 2017 của Chính phủ quy định chi tiết một số điều về biện pháp thi hành Luật dược đã quy định: Giá bán buôn thuốc dự kiến là giá do cơ sở nhập khẩu thuốc, cơ sở sản xuất thuốc hoặc cơ sở đặt gia công thuốc (trong trường hợp thuốc sản xuất gia công) kê khai với cơ quan quản lý nhà nước có thẩm quyền.",https://dichvucong.moh.gov.vn/web/guest/hoi-dap?p_p_id=hoidap_WAR_oephoidapportlet&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_hoidap_WAR_oephoidapportlet_jspPage=%2Fhtml%2Fhoidap%2Fportlet%2Fguihoidap%2Ftimkiem_cauhoi.jsp&_hoidap_WAR_oephoidapportlet_searchString=&_hoidap_WAR_oephoidapportlet_linhvuc_id=23&_hoidap_WAR_oephoidapportlet_delta=75&_hoidap_WAR_oephoidapportlet_resetCur=false&_hoidap_WAR_oephoidapportlet_cur=2,Thủ tục hành chính lĩnh vực Dược
Câu hỏi Câu hỏi 83 :,Tại Khoản 3 Điều 107 của Luật Dược 2016 có quy định: Kê khai giá thuốc trước khi lưu hành trên thị trường và kê khai lại khi thay đổi giá thuốc đã kê khai.,https://dichvucong.moh.gov.vn/web/guest/hoi-dap?p_p_id=hoidap_WAR_oephoidapportlet&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_hoidap_WAR_oephoidapportlet_jspPage=%2Fhtml%2Fhoidap%2Fportlet%2Fguihoidap%2Ftimkiem_cauhoi.jsp&_hoidap_WAR_oephoidapportlet_searchString=&_hoidap_WAR_oephoidapportlet_linhvuc_id=23&_hoidap_WAR_oephoidapportlet_delta=75&_hoidap_WAR_oephoidapportlet_resetCur=false&_hoidap_WAR_oephoidapportlet_cur=2,Thủ tục hành chính lĩnh vực Dược
Tại sao phải kê khai giá thuốc?,Tại Khoản 3 Điều 107 của Luật Dược 2016 có quy định: Kê khai giá thuốc trước khi lưu hành trên thị trường và kê khai lại khi thay đổi giá thuốc đã kê khai.,https://dichvucong.moh.gov.vn/web/guest/hoi-dap?p_p_id=hoidap_WAR_oephoidapportlet&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_hoidap_WAR_oephoidapportlet_jspPage=%2Fhtml%2Fhoidap%2Fportlet%2Fguihoidap%2Ftimkiem_cauhoi.jsp&_hoidap_WAR_oephoidapportlet_searchString=&_hoidap_WAR_oephoidapportlet_linhvuc_id=23&_hoidap_WAR_oephoidapportlet_delta=75&_hoidap_WAR_oephoidapportlet_resetCur=false&_hoidap_WAR_oephoidapportlet_cur=2,Thủ tục hành chính lĩnh vực Dược
Câu hỏi Câu hỏi 84 :,"Thủ tục kê khai giá thuốc quy định tại Điều 130 Nghị định số 54/2017/NĐ-CP ngày 08 tháng 5 năm 2017 của Chính phủ quy định chi tiết một số điều về biện pháp thi hành Luật dược và Khoản 67, 68 và 69 Điều 5 Nghị định số 155/2018/NĐ-CP ngày 12/11/2018 của Chính phủ sửa đổi, bổ sung một số quy định liên quan đến điều kiện đầu tư kinh doanh thuộc phạm vi quản lý nhà nước của Bộ Y tế gồm 03 thủ tục: - Hồ sơ Kê khai giá thuốc - Hồ sơ Kê khai lại giá thuốc - Hồ sơ đề nghị bổ sung, thay đổi thông tin của thuốc đã kê khai, kê khai lại giá",https://dichvucong.moh.gov.vn/web/guest/hoi-dap?p_p_id=hoidap_WAR_oephoidapportlet&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_hoidap_WAR_oephoidapportlet_jspPage=%2Fhtml%2Fhoidap%2Fportlet%2Fguihoidap%2Ftimkiem_cauhoi.jsp&_hoidap_WAR_oephoidapportlet_searchString=&_hoidap_WAR_oephoidapportlet_linhvuc_id=23&_hoidap_WAR_oephoidapportlet_delta=75&_hoidap_WAR_oephoidapportlet_resetCur=false&_hoidap_WAR_oephoidapportlet_cur=2,Thủ tục hành chính lĩnh vực Dược
Kê khai giá thuốc gồm những thủ tục gì?,"Thủ tục kê khai giá thuốc quy định tại Điều 130 Nghị định số 54/2017/NĐ-CP ngày 08 tháng 5 năm 2017 của Chính phủ quy định chi tiết một số điều về biện pháp thi hành Luật dược và Khoản 67, 68 và 69 Điều 5 Nghị định số 155/2018/NĐ-CP ngày 12/11/2018 của Chính phủ sửa đổi, bổ sung một số quy định liên quan đến điều kiện đầu tư kinh doanh thuộc phạm vi quản lý nhà nước của Bộ Y tế gồm 03 thủ tục: - Hồ sơ Kê khai giá thuốc - Hồ sơ Kê khai lại giá thuốc - Hồ sơ đề nghị bổ sung, thay đổi thông tin của thuốc đã kê khai, kê khai lại giá",https://dichvucong.moh.gov.vn/web/guest/hoi-dap?p_p_id=hoidap_WAR_oephoidapportlet&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_hoidap_WAR_oephoidapportlet_jspPage=%2Fhtml%2Fhoidap%2Fportlet%2Fguihoidap%2Ftimkiem_cauhoi.jsp&_hoidap_WAR_oephoidapportlet_searchString=&_hoidap_WAR_oephoidapportlet_linhvuc_id=23&_hoidap_WAR_oephoidapportlet_delta=75&_hoidap_WAR_oephoidapportlet_resetCur=false&_hoidap_WAR_oephoidapportlet_cur=2,Thủ tục hành chính lĩnh vực Dược
Câu hỏi Câu hỏi 85 :,"Tại Điều 130 Nghị định số 54/2017/NĐ-CP ngày 08 tháng 5 năm 2017 của Chính phủ quy định chi tiết một số điều về biện pháp thi hành Luật dược và Khoản 67, 68 và 69 Điều 5 Nghị định số 155/2018/NĐ-CP ngày 12/11/2018 của Chính phủ sửa đổi, bổ sung một số quy định liên quan đến điều kiện đầu tư kinh doanh thuộc phạm vi quản lý nhà nước của Bộ Y tế có quy định rõ các tài liệu kèm theo Hồ sơ kê khai/kê khai lại giá thuốc, cụ thể như sau: 1. Hồ sơ kê khai giá thuốc: a) Bảng kê khai giá thuốc nước ngoài nhập khẩu vào Việt Nam theo Mẫu số 01 tại Phụ lục VII ban hành kèm theo Nghị định 54/2017/NĐ-CP và Mẫu số 01 Phụ lục VII Nghị định số 155/2018/NĐ-CP b) Bảng kê khai giá thuốc sản xuất trong nước theo Mẫu số 02 tại Phụ lục VII ban hành kèm theo Nghị định Nghị định 54/2017/NĐ-CP Mẫu số 02 Phụ lục VII Nghị định số 155/2018/NĐ-CP 2. Hồ sơ kê khai lại giá thuốc: a) Bảng kê khai lại giá thuốc nước ngoài nhập khẩu vào Việt Nam theo Mẫu số 03 tại Phụ lục VII ban hành kèm theo Nghị định Nghị định 54/2017/NĐ-CP Mẫu số 03 Phụ lục VII Nghị định số 155/2018/NĐ-CP b) Bảng kê khai lại giá thuốc sản xuất trong nước theo Mẫu số 04 tại Phụ lục VII ban hành kèm theo Nghị định Nghị định 54/2017/NĐ-CP và Mẫu số 04 Phụ lục VII Nghị đ",https://dichvucong.moh.gov.vn/web/guest/hoi-dap?p_p_id=hoidap_WAR_oephoidapportlet&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_hoidap_WAR_oephoidapportlet_jspPage=%2Fhtml%2Fhoidap%2Fportlet%2Fguihoidap%2Ftimkiem_cauhoi.jsp&_hoidap_WAR_oephoidapportlet_searchString=&_hoidap_WAR_oephoidapportlet_linhvuc_id=23&_hoidap_WAR_oephoidapportlet_delta=75&_hoidap_WAR_oephoidapportlet_resetCur=false&_hoidap_WAR_oephoidapportlet_cur=2,Thủ tục hành chính lĩnh vực Dược
Hồ sơ Kê khai giá thuốc gồm những tài liệu gì?,"Tại Điều 130 Nghị định số 54/2017/NĐ-CP ngày 08 tháng 5 năm 2017 của Chính phủ quy định chi tiết một số điều về biện pháp thi hành Luật dược và Khoản 67, 68 và 69 Điều 5 Nghị định số 155/2018/NĐ-CP ngày 12/11/2018 của Chính phủ sửa đổi, bổ sung một số quy định liên quan đến điều kiện đầu tư kinh doanh thuộc phạm vi quản lý nhà nước của Bộ Y tế có quy định rõ các tài liệu kèm theo Hồ sơ kê khai/kê khai lại giá thuốc, cụ thể như sau: 1. Hồ sơ kê khai giá thuốc: a) Bảng kê khai giá thuốc nước ngoài nhập khẩu vào Việt Nam theo Mẫu số 01 tại Phụ lục VII ban hành kèm theo Nghị định 54/2017/NĐ-CP và Mẫu số 01 Phụ lục VII Nghị định số 155/2018/NĐ-CP b) Bảng kê khai giá thuốc sản xuất trong nước theo Mẫu số 02 tại Phụ lục VII ban hành kèm theo Nghị định Nghị định 54/2017/NĐ-CP Mẫu số 02 Phụ lục VII Nghị định số 155/2018/NĐ-CP 2. Hồ sơ kê khai lại giá thuốc: a) Bảng kê khai lại giá thuốc nước ngoài nhập khẩu vào Việt Nam theo Mẫu số 03 tại Phụ lục VII ban hành kèm theo Nghị định Nghị định 54/2017/NĐ-CP Mẫu số 03 Phụ lục VII Nghị định số 155/2018/NĐ-CP b) Bảng kê khai lại giá thuốc sản xuất trong nước theo Mẫu số 04 tại Phụ lục VII ban hành kèm theo Nghị định Nghị định 54/2017/NĐ-CP và Mẫu số 04 Phụ lục VII Nghị đ",https://dichvucong.moh.gov.vn/web/guest/hoi-dap?p_p_id=hoidap_WAR_oephoidapportlet&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_hoidap_WAR_oephoidapportlet_jspPage=%2Fhtml%2Fhoidap%2Fportlet%2Fguihoidap%2Ftimkiem_cauhoi.jsp&_hoidap_WAR_oephoidapportlet_searchString=&_hoidap_WAR_oephoidapportlet_linhvuc_id=23&_hoidap_WAR_oephoidapportlet_delta=75&_hoidap_WAR_oephoidapportlet_resetCur=false&_hoidap_WAR_oephoidapportlet_cur=2,Thủ tục hành chính lĩnh vực Dược
Câu hỏi Câu hỏi 86 :,"Tại Khoản 3 Điều 131 và Khoản 2 Điều 145 Nghị định số 54/2017/NĐ-CP ngày 08 tháng 5 năm 2017 của Chính phủ quy định chi tiết một số điều về biện pháp thi hành Luật dược quy định thẩm quyền tiếp nhận hồ sơ kê khai, kê khai lại giá thuốc: a) Bộ Y tế tổ chức tiếp nhận và rà soát hồ sơ kê khai, kê khai lại giá thuốc nước ngoài nhập khẩu vào Việt Nam; hồ sơ kê khai giá thuốc sản xuất trong nước; hồ sơ đề nghị bổ sung, thay đổi thông tin của thuốc đã kê khai, kê khai lại giá; b) Ủy ban nhân dân tỉnh, thành phố trực thuộc Trung ương tổ chức tiếp nhận và rà soát hồ sơ kê khai lại giá thuốc sản xuất trong nước của các cơ sở có trụ sở sản xuất thuốc tại địa bàn tỉnh, thành phố. Chủ tịch Ủy ban nhân dân các tỉnh, thành phố trực thuộc trung ương giao Sở Y tế các tỉnh, thành phố tổ chức việc tiếp nhận, rà soát hồ sơ kê khai lại giá thuốc sản xuất trong nước của các cơ sở có trụ sở sản xuất thuốc tại địa bàn tỉnh, thành phố.",https://dichvucong.moh.gov.vn/web/guest/hoi-dap?p_p_id=hoidap_WAR_oephoidapportlet&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_hoidap_WAR_oephoidapportlet_jspPage=%2Fhtml%2Fhoidap%2Fportlet%2Fguihoidap%2Ftimkiem_cauhoi.jsp&_hoidap_WAR_oephoidapportlet_searchString=&_hoidap_WAR_oephoidapportlet_linhvuc_id=23&_hoidap_WAR_oephoidapportlet_delta=75&_hoidap_WAR_oephoidapportlet_resetCur=false&_hoidap_WAR_oephoidapportlet_cur=2,Thủ tục hành chính lĩnh vực Dược
Nộp Hồ sơ Kê khai giá thuốc ở đâu?,"Tại Khoản 3 Điều 131 và Khoản 2 Điều 145 Nghị định số 54/2017/NĐ-CP ngày 08 tháng 5 năm 2017 của Chính phủ quy định chi tiết một số điều về biện pháp thi hành Luật dược quy định thẩm quyền tiếp nhận hồ sơ kê khai, kê khai lại giá thuốc: a) Bộ Y tế tổ chức tiếp nhận và rà soát hồ sơ kê khai, kê khai lại giá thuốc nước ngoài nhập khẩu vào Việt Nam; hồ sơ kê khai giá thuốc sản xuất trong nước; hồ sơ đề nghị bổ sung, thay đổi thông tin của thuốc đã kê khai, kê khai lại giá; b) Ủy ban nhân dân tỉnh, thành phố trực thuộc Trung ương tổ chức tiếp nhận và rà soát hồ sơ kê khai lại giá thuốc sản xuất trong nước của các cơ sở có trụ sở sản xuất thuốc tại địa bàn tỉnh, thành phố. Chủ tịch Ủy ban nhân dân các tỉnh, thành phố trực thuộc trung ương giao Sở Y tế các tỉnh, thành phố tổ chức việc tiếp nhận, rà soát hồ sơ kê khai lại giá thuốc sản xuất trong nước của các cơ sở có trụ sở sản xuất thuốc tại địa bàn tỉnh, thành phố.",https://dichvucong.moh.gov.vn/web/guest/hoi-dap?p_p_id=hoidap_WAR_oephoidapportlet&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_hoidap_WAR_oephoidapportlet_jspPage=%2Fhtml%2Fhoidap%2Fportlet%2Fguihoidap%2Ftimkiem_cauhoi.jsp&_hoidap_WAR_oephoidapportlet_searchString=&_hoidap_WAR_oephoidapportlet_linhvuc_id=23&_hoidap_WAR_oephoidapportlet_delta=75&_hoidap_WAR_oephoidapportlet_resetCur=false&_hoidap_WAR_oephoidapportlet_cur=2,Thủ tục hành chính lĩnh vực Dược
Câu hỏi Câu hỏi 87 :,"Tại Điều 131 Nghị định số 54/2017/NĐ-CP ngày 08 tháng 5 năm 2017 của Chính phủ quy định chi tiết một số điều về biện pháp thi hành Luật dược và Khoản 68, 69 và 70 Điều 5 Nghị định số 155/2018/NĐ-CP ngày 12/11/2018 Sửa đổi, bổ sung một số quy định liên quan đến điều kiện đầu tư kinh doanh thuộc phạm vi quản lý nhà nước của Bộ Y tế quy định: 1. Đối với thuốc nước ngoài nhập khẩu vào Việt Nam, cơ sở nhập khẩu thuốc thực hiện kê khai/kê khai lại và điều chỉnh thông tin thuốc đã kê khai. 2. Đối với thuốc sản xuất trong nước, cơ sở sản xuất thuốc hoặc cơ sở đặt gia công thuốc (trong trường hợp thuốc sản xuất gia công) thực hiện kê khai/kê khai lại và điều chỉnh thông tin thuốc đã kê khai.",https://dichvucong.moh.gov.vn/web/guest/hoi-dap?p_p_id=hoidap_WAR_oephoidapportlet&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_hoidap_WAR_oephoidapportlet_jspPage=%2Fhtml%2Fhoidap%2Fportlet%2Fguihoidap%2Ftimkiem_cauhoi.jsp&_hoidap_WAR_oephoidapportlet_searchString=&_hoidap_WAR_oephoidapportlet_linhvuc_id=23&_hoidap_WAR_oephoidapportlet_delta=75&_hoidap_WAR_oephoidapportlet_resetCur=false&_hoidap_WAR_oephoidapportlet_cur=2,Thủ tục hành chính lĩnh vực Dược
Đơn vị nào phải thực hiện kê khai giá thuốc?,"Tại Điều 131 Nghị định số 54/2017/NĐ-CP ngày 08 tháng 5 năm 2017 của Chính phủ quy định chi tiết một số điều về biện pháp thi hành Luật dược và Khoản 68, 69 và 70 Điều 5 Nghị định số 155/2018/NĐ-CP ngày 12/11/2018 Sửa đổi, bổ sung một số quy định liên quan đến điều kiện đầu tư kinh doanh thuộc phạm vi quản lý nhà nước của Bộ Y tế quy định: 1. Đối với thuốc nước ngoài nhập khẩu vào Việt Nam, cơ sở nhập khẩu thuốc thực hiện kê khai/kê khai lại và điều chỉnh thông tin thuốc đã kê khai. 2. Đối với thuốc sản xuất trong nước, cơ sở sản xuất thuốc hoặc cơ sở đặt gia công thuốc (trong trường hợp thuốc sản xuất gia công) thực hiện kê khai/kê khai lại và điều chỉnh thông tin thuốc đã kê khai.",https://dichvucong.moh.gov.vn/web/guest/hoi-dap?p_p_id=hoidap_WAR_oephoidapportlet&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_hoidap_WAR_oephoidapportlet_jspPage=%2Fhtml%2Fhoidap%2Fportlet%2Fguihoidap%2Ftimkiem_cauhoi.jsp&_hoidap_WAR_oephoidapportlet_searchString=&_hoidap_WAR_oephoidapportlet_linhvuc_id=23&_hoidap_WAR_oephoidapportlet_delta=75&_hoidap_WAR_oephoidapportlet_resetCur=false&_hoidap_WAR_oephoidapportlet_cur=2,Thủ tục hành chính lĩnh vực Dược
Câu hỏi Câu hỏi 88 :,"Thông tin giá kê khai, kê khai lại được công bố trên trang thông tin điện tử của Cục Quản lý Dược tại địa chỉ: https://dav.gov.vn",https://dichvucong.moh.gov.vn/web/guest/hoi-dap?p_p_id=hoidap_WAR_oephoidapportlet&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_hoidap_WAR_oephoidapportlet_jspPage=%2Fhtml%2Fhoidap%2Fportlet%2Fguihoidap%2Ftimkiem_cauhoi.jsp&_hoidap_WAR_oephoidapportlet_searchString=&_hoidap_WAR_oephoidapportlet_linhvuc_id=23&_hoidap_WAR_oephoidapportlet_delta=75&_hoidap_WAR_oephoidapportlet_resetCur=false&_hoidap_WAR_oephoidapportlet_cur=2,Thủ tục hành chính lĩnh vực Dược
Tra cứu thông tin giá kê khai ở đâu?,"Thông tin giá kê khai, kê khai lại được công bố trên trang thông tin điện tử của Cục Quản lý Dược tại địa chỉ: https://dav.gov.vn",https://dichvucong.moh.gov.vn/web/guest/hoi-dap?p_p_id=hoidap_WAR_oephoidapportlet&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_hoidap_WAR_oephoidapportlet_jspPage=%2Fhtml%2Fhoidap%2Fportlet%2Fguihoidap%2Ftimkiem_cauhoi.jsp&_hoidap_WAR_oephoidapportlet_searchString=&_hoidap_WAR_oephoidapportlet_linhvuc_id=23&_hoidap_WAR_oephoidapportlet_delta=75&_hoidap_WAR_oephoidapportlet_resetCur=false&_hoidap_WAR_oephoidapportlet_cur=2,Thủ tục hành chính lĩnh vực Dược
Câu hỏi Câu hỏi 89 :,"Tại Khoản 6 Điều 130 Nghị định số 54/2017/NĐ-CP ngày 08 tháng 5 năm 2017 của Chính phủ quy định chi tiết một số điều về biện pháp thi hành Luật dược đã quy định rõ Giá thuốc kê khai, kê khai lại được tính theo đồng tiền Việt Nam đã bao gồm thuế giá trị gia tăng và được tính trên một đơn vị đóng gói nhỏ nhất. Đối với giá nhập khẩu, việc kê khai, kê khai lại phải kèm theo thông tin về tỷ giá quy đổi từ đồng ngoại tệ sử dụng sang đồng tiền Việt Nam tại thời điểm kê khai giá. Tỷ giá quy đổi ngoại tệ được tính theo tỷ giá thực tế các cơ sở kinh doanh thuốc đã thanh toán với ngân hàng nơi giao dịch khi vay hoặc khi mua ngoại tệ, trường hợp cơ sở kinh doanh thuốc chưa thanh toán với ngân hàng thì tính theo tỷ giá bán ra của ngân hàng thương mại nơi đã vay hoặc mua ngoại tệ tại thời điểm tính giá.",https://dichvucong.moh.gov.vn/web/guest/hoi-dap?p_p_id=hoidap_WAR_oephoidapportlet&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_hoidap_WAR_oephoidapportlet_jspPage=%2Fhtml%2Fhoidap%2Fportlet%2Fguihoidap%2Ftimkiem_cauhoi.jsp&_hoidap_WAR_oephoidapportlet_searchString=&_hoidap_WAR_oephoidapportlet_linhvuc_id=23&_hoidap_WAR_oephoidapportlet_delta=75&_hoidap_WAR_oephoidapportlet_resetCur=false&_hoidap_WAR_oephoidapportlet_cur=2,Thủ tục hành chính lĩnh vực Dược
Đơn giá của thuốc kê khai theo Việt Nam đồng hay USD và đã bao gồm thuế giá trị gia tăng?,"Tại Khoản 6 Điều 130 Nghị định số 54/2017/NĐ-CP ngày 08 tháng 5 năm 2017 của Chính phủ quy định chi tiết một số điều về biện pháp thi hành Luật dược đã quy định rõ Giá thuốc kê khai, kê khai lại được tính theo đồng tiền Việt Nam đã bao gồm thuế giá trị gia tăng và được tính trên một đơn vị đóng gói nhỏ nhất. Đối với giá nhập khẩu, việc kê khai, kê khai lại phải kèm theo thông tin về tỷ giá quy đổi từ đồng ngoại tệ sử dụng sang đồng tiền Việt Nam tại thời điểm kê khai giá. Tỷ giá quy đổi ngoại tệ được tính theo tỷ giá thực tế các cơ sở kinh doanh thuốc đã thanh toán với ngân hàng nơi giao dịch khi vay hoặc khi mua ngoại tệ, trường hợp cơ sở kinh doanh thuốc chưa thanh toán với ngân hàng thì tính theo tỷ giá bán ra của ngân hàng thương mại nơi đã vay hoặc mua ngoại tệ tại thời điểm tính giá.",https://dichvucong.moh.gov.vn/web/guest/hoi-dap?p_p_id=hoidap_WAR_oephoidapportlet&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_hoidap_WAR_oephoidapportlet_jspPage=%2Fhtml%2Fhoidap%2Fportlet%2Fguihoidap%2Ftimkiem_cauhoi.jsp&_hoidap_WAR_oephoidapportlet_searchString=&_hoidap_WAR_oephoidapportlet_linhvuc_id=23&_hoidap_WAR_oephoidapportlet_delta=75&_hoidap_WAR_oephoidapportlet_resetCur=false&_hoidap_WAR_oephoidapportlet_cur=2,Thủ tục hành chính lĩnh vực Dược
Câu hỏi Câu hỏi 90 :,"Khoản 74 Điều 5 Nghị định số 155/2018/NĐ-CP ngày 12/11/2018 của Chính phủ sửa đổi, bổ sung một số quy định liên quan đến điều kiện đầu tư kinh doanh thuộc phạm vi quản lý nhà nước của Bộ Y tế đã quy định việc rà soát giá thuốc do cơ sở kinh doanh thuốc kê khai, kê khai lại đảm bảo theo nguyên tắc: a) Không cao hơn giá bán thuốc tại các nước Asean; b) Tính chính xác của các yếu tố chi phí cấu thành giá bán sản phẩm của cơ sở nhập khẩu thuốc, cơ sở sản xuất thuốc hoặc cơ sở đặt gia công thuốc kê khai; c) Sự phù hợp với biến động của yếu tố hình thành giá sản phẩm như nguyên liệu, nhiên liệu, tỷ giá, tiền lương và các chi phí khác liên quan trong trường hợp thuốc điều chỉnh tăng giá.",https://dichvucong.moh.gov.vn/web/guest/hoi-dap?p_p_id=hoidap_WAR_oephoidapportlet&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_hoidap_WAR_oephoidapportlet_jspPage=%2Fhtml%2Fhoidap%2Fportlet%2Fguihoidap%2Ftimkiem_cauhoi.jsp&_hoidap_WAR_oephoidapportlet_searchString=&_hoidap_WAR_oephoidapportlet_linhvuc_id=23&_hoidap_WAR_oephoidapportlet_delta=75&_hoidap_WAR_oephoidapportlet_resetCur=false&_hoidap_WAR_oephoidapportlet_cur=2,Thủ tục hành chính lĩnh vực Dược
