question,answer,source_link,topic
"Quy định điều kiện chung đối với các cơ sở khám bệnh, chữa bệnh để cấp giấy phép hoạt động?","Khoản 4 Điều 11 Nghị định 155/2018/NĐ-CP quy định về điều kiện chung đối với các cơ sở khám bệnh, chữa bệnh để cấp giấy phép hoạt động như sau: 1. Cơ sở vật chất: a) Có địa điểm cố định (trừ trường hợp tổ chức khám bệnh, chữa bệnh lưu động); b) Bảo đảm các điều kiện về an toàn bức xạ, phòng cháy chữa cháy theo quy định của pháp luật; c) Phải bố trí khu vực tiệt trùng để xử lý dụng cụ y tế sử dụng lại, trừ trường hợp không có dụng cụ phải tiệt trùng lại hoặc có hợp đồng với cơ sở y tế khác để tiệt trùng dụng cụ. 2. Trang thiết bị y tế: a) Có đủ trang thiết bị y tế phù hợp với phạm vi hoạt động chuyên môn của cơ sở; b) Riêng cơ sở khám, điều trị bệnh nghề nghiệp ít nhất phải có bộ phận xét nghiệm sinh hóa; c) Phòng khám tư vấn sức khỏe hoặc phòng tư vấn sức khỏe qua các phương tiện công nghệ thông tin, viễn thông không bắt buộc phải có trang thiết bị y tế quy định tại điểm a, b khoả",https://dichvucong.moh.gov.vn/web/guest/hoi-dap?p_p_id=hoidap_WAR_oephoidapportlet&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_hoidap_WAR_oephoidapportlet_jspPage=%2Fhtml%2Fhoidap%2Fportlet%2Fguihoidap%2Ftimkiem_cauhoi.jsp&_hoidap_WAR_oephoidapportlet_searchString=&_hoidap_WAR_oephoidapportlet_linhvuc_id=5&_hoidap_WAR_oephoidapportlet_resetCur=false&_hoidap_WAR_oephoidapportlet_delta=75,"Thủ tục hành chính lĩnh vực Cấp chứng chỉ hành nghề và giấy phép hoạt động khám bệnh, chữa bệnh"
Phụ gia thực phẩm là gì?,"Theo quy định tại Luật an toàn thực phẩm:Phụ gia thực phẩm là chất được chủ định đưa vào thực phẩm trong quá trình sản xuất, có hoặc không có giá trị dinh dưỡng, nhằm giữ hoặc cải thiện đặc tính của thực phẩm.",https://dichvucong.moh.gov.vn/web/guest/hoi-dap?p_p_id=hoidap_WAR_oephoidapportlet&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_hoidap_WAR_oephoidapportlet_jspPage=%2Fhtml%2Fhoidap%2Fportlet%2Fguihoidap%2Ftimkiem_cauhoi.jsp&_hoidap_WAR_oephoidapportlet_searchString=&_hoidap_WAR_oephoidapportlet_linhvuc_id=3&_hoidap_WAR_oephoidapportlet_resetCur=false&_hoidap_WAR_oephoidapportlet_delta=75,Thủ tục hành chính lĩnh vực Quản lý thực phẩm và sản phẩm dinh dưỡng
"Thủ tục cấp, cấp lại chứng chỉ hành nghề được quy định như thế nào ?","Khoản 1,2,3 và 4 Điều 10 Nghị định 109/2016/NĐ-CP quy định thủ tục cấp, cấp lại chứng chỉ hành nghề được quy định như sau 1. Sau khi nhận được hồ sơ đề nghị cấp, cấp lại chứng chỉ hành nghề, Bộ Y tế hoặc Sở Y tế (sau đây gọi tắt là cơ quan tiếp nhận hồ sơ) cấp cho người đề nghị Phiếu tiếp nhận hồ sơ theo mẫu quy định tại Phụ lục II ban hành kèm theo Nghị định này, cụ thể như sau: a) Trường hợp nộp hồ sơ trực tiếp tại cơ quan tiếp nhận hồ sơ, nếu hồ sơ đầy đủ theo quy định thì cơ quan tiếp nhận hồ sơ gửi ngay cho người đề nghị cấp, cấp lại chứng chỉ hành nghề Phiếu tiếp nhận hồ sơ; b) Trường hợp hồ sơ gửi theo đường bưu điện thì trong thời hạn 02 ngày, tính từ thời điểm nhận được hồ sơ (tính theo dấu bưu điện đến), cơ quan tiếp nhận hồ sơ gửi Phiếu tiếp nhận cho người đề nghị cấp, cấp lại chứng chỉ hành nghề; 2. Trong thời hạn 20 ngày, kể từ ngày ghi trên",https://dichvucong.moh.gov.vn/web/guest/hoi-dap?p_p_id=hoidap_WAR_oephoidapportlet&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_hoidap_WAR_oephoidapportlet_jspPage=%2Fhtml%2Fhoidap%2Fportlet%2Fguihoidap%2Ftimkiem_cauhoi.jsp&_hoidap_WAR_oephoidapportlet_searchString=&_hoidap_WAR_oephoidapportlet_linhvuc_id=5&_hoidap_WAR_oephoidapportlet_resetCur=false&_hoidap_WAR_oephoidapportlet_delta=75,"Thủ tục hành chính lĩnh vực Cấp chứng chỉ hành nghề và giấy phép hoạt động khám bệnh, chữa bệnh"
Tôi muốn mở nhà thuốc tôi cần giấy tờ gì?,"- Đơn đề nghị cấp Giấy chứng nhận đủ điều kiện kinh doanh dược theo Mẫu số 19 Phụ lục I của Nghị định số 54/2017/NĐ-CP; 2. Tài liệu kỹ thuật về địa điểm, khu vực bảo quản, trang thiết bị bảo quản, tài liệu chuyên môn kỹ thuật và nhân sự đáp ứng Thực hành tốt cơ sở bán lẻ thuốc; 3. Bản sao có chứng thực Giấy chứng nhận đăng ký doanh nghiệp hoặc tài liệu pháp lý chứng minh việc thành lập cơ sở; 4. Bản sao có chứng thực Chứng chỉ hành nghề dược.",https://dichvucong.moh.gov.vn/web/guest/hoi-dap?p_p_id=hoidap_WAR_oephoidapportlet&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_hoidap_WAR_oephoidapportlet_jspPage=%2Fhtml%2Fhoidap%2Fportlet%2Fguihoidap%2Ftimkiem_cauhoi.jsp&_hoidap_WAR_oephoidapportlet_searchString=&_hoidap_WAR_oephoidapportlet_linhvuc_id=23&_hoidap_WAR_oephoidapportlet_resetCur=false&_hoidap_WAR_oephoidapportlet_delta=75,Thủ tục hành chính lĩnh vực Dược
"Thủ tục cấp, cấp lại, điều chỉnh giấy phép hoạt động được thực hiện như thế nào?","Điều 44 Nghị định 109/2016/NĐ-CP quy định thủ tục cấp, cấp lại và điều chỉnh giấy phép hoạt động được thực hiện như sau: 1. Hồ sơ đề nghị cấp, cấp lại, điều chỉnh giấy phép hoạt động, thay đổi người chịu trách nhiệm chuyên môn đối với cơ sở khám bệnh, chữa bệnh quy định tại Điều 43 Nghị định này, được lập thành 01 bộ và gửi tới cơ quan có thẩm quyền như sau a) Bộ Y tế đối với hồ sơ đề nghị cấp giấy phép hoạt động của cơ sở khám bệnh, chữa bệnh thuộc Bộ Y tế, bệnh viện tư nhân hoặc bệnh viện thuộc các bộ khác b) Sở Y tế đối với hồ sơ đề nghị cấp giấy phép hoạt động của cơ sở khám bệnh, chữa bệnh trên địa bàn, trừ cơ sở khám bệnh, chữa bệnh quy định tại điểm a khoản này. 2. Trình tự xem xét việc đề nghị cấp, cấp lại, điều chỉnh giấy phép hoạt động, thay đổi người chịu trách nhiệm chuyên môn đối với cơ sở khám bệnh, chữa bệnh thực hiện như sau: a)",https://dichvucong.moh.gov.vn/web/guest/hoi-dap?p_p_id=hoidap_WAR_oephoidapportlet&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_hoidap_WAR_oephoidapportlet_jspPage=%2Fhtml%2Fhoidap%2Fportlet%2Fguihoidap%2Ftimkiem_cauhoi.jsp&_hoidap_WAR_oephoidapportlet_searchString=&_hoidap_WAR_oephoidapportlet_linhvuc_id=5&_hoidap_WAR_oephoidapportlet_resetCur=false&_hoidap_WAR_oephoidapportlet_delta=75,"Thủ tục hành chính lĩnh vực Cấp chứng chỉ hành nghề và giấy phép hoạt động khám bệnh, chữa bệnh"
"Điều kiện hoạt động của cơ sở khám bệnh, chữa bệnh được quy định như thế nào?","Điều 42 Luật Khám bệnh, chữa bệnh quy định điều kiện hoạt động của cơ sở khám bệnh, chữa bệnh bao gồm: 1. Có quyết định thành lập của cơ quan nhà nước có thẩm quyền đối với cơ sở khám bệnh, chữa bệnh do Nhà nước thành lập hoặc giấy chứng nhận đăng ký kinh doanh hoặc giấy phép đầu tư theo quy định của pháp luật đối với cơ sở khám bệnh, chữa bệnh khác. 2. Có giấy phép hoạt động do Bộ trưởng Bộ Y tế, Bộ trưởng Bộ Quốc phòng hoặc Giám đốc Sở Y tế cấp.",https://dichvucong.moh.gov.vn/web/guest/hoi-dap?p_p_id=hoidap_WAR_oephoidapportlet&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_hoidap_WAR_oephoidapportlet_jspPage=%2Fhtml%2Fhoidap%2Fportlet%2Fguihoidap%2Ftimkiem_cauhoi.jsp&_hoidap_WAR_oephoidapportlet_searchString=&_hoidap_WAR_oephoidapportlet_linhvuc_id=5&_hoidap_WAR_oephoidapportlet_resetCur=false&_hoidap_WAR_oephoidapportlet_delta=75,"Thủ tục hành chính lĩnh vực Cấp chứng chỉ hành nghề và giấy phép hoạt động khám bệnh, chữa bệnh"
Nội dung xử lý vi phạm hành chính về quản lý giá thuốc?,Điều 47 Nghị định số 176/2013/NĐ-CP quy định xử phạt hành chính trong lĩnh vực y tế có quy định về vi phạm quy định về quản lý giá thuốc.,https://dichvucong.moh.gov.vn/web/guest/hoi-dap?p_p_id=hoidap_WAR_oephoidapportlet&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_hoidap_WAR_oephoidapportlet_jspPage=%2Fhtml%2Fhoidap%2Fportlet%2Fguihoidap%2Ftimkiem_cauhoi.jsp&_hoidap_WAR_oephoidapportlet_searchString=&_hoidap_WAR_oephoidapportlet_linhvuc_id=23&_hoidap_WAR_oephoidapportlet_delta=75&_hoidap_WAR_oephoidapportlet_resetCur=false&_hoidap_WAR_oephoidapportlet_cur=2,Thủ tục hành chính lĩnh vực Dược
Đơn giá của thuốc kê khai theo Việt Nam đồng hay USD và đã bao gồm thuế giá trị gia tăng?,"Tại Khoản 6 Điều 130 Nghị định số 54/2017/NĐ-CP ngày 08 tháng 5 năm 2017 của Chính phủ quy định chi tiết một số điều về biện pháp thi hành Luật dược đã quy định rõ Giá thuốc kê khai, kê khai lại được tính theo đồng tiền Việt Nam đã bao gồm thuế giá trị gia tăng và được tính trên một đơn vị đóng gói nhỏ nhất. Đối với giá nhập khẩu, việc kê khai, kê khai lại phải kèm theo thông tin về tỷ giá quy đổi từ đồng ngoại tệ sử dụng sang đồng tiền Việt Nam tại thời điểm kê khai giá. Tỷ giá quy đổi ngoại tệ được tính theo tỷ giá thực tế các cơ sở kinh doanh thuốc đã thanh toán với ngân hàng nơi giao dịch khi vay hoặc khi mua ngoại tệ, trường hợp cơ sở kinh doanh thuốc chưa thanh toán với ngân hàng thì tính theo tỷ giá bán ra của ngân hàng thương mại nơi đã vay hoặc mua ngoại tệ tại thời điểm tính giá.",https://dichvucong.moh.gov.vn/web/guest/hoi-dap?p_p_id=hoidap_WAR_oephoidapportlet&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_hoidap_WAR_oephoidapportlet_jspPage=%2Fhtml%2Fhoidap%2Fportlet%2Fguihoidap%2Ftimkiem_cauhoi.jsp&_hoidap_WAR_oephoidapportlet_searchString=&_hoidap_WAR_oephoidapportlet_linhvuc_id=23&_hoidap_WAR_oephoidapportlet_delta=75&_hoidap_WAR_oephoidapportlet_resetCur=false&_hoidap_WAR_oephoidapportlet_cur=2,Thủ tục hành chính lĩnh vực Dược
Tôi nộp hồ sơ đề nghị cấp giấy ĐĐK kinh doanh xuất nhập khẩu thuốc ở đâu?,"Bạn nộp hồ sơ tại bộ phận một cửa của Cục Quản lý Dược – Bộ Y tế, 138A Giảng Võ, Hà Nội, có thẻ nộp trực tiếp hoặc gửi theo đường bưu điện.",https://dichvucong.moh.gov.vn/web/guest/hoi-dap?p_p_id=hoidap_WAR_oephoidapportlet&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_hoidap_WAR_oephoidapportlet_jspPage=%2Fhtml%2Fhoidap%2Fportlet%2Fguihoidap%2Ftimkiem_cauhoi.jsp&_hoidap_WAR_oephoidapportlet_searchString=&_hoidap_WAR_oephoidapportlet_linhvuc_id=23&_hoidap_WAR_oephoidapportlet_resetCur=false&_hoidap_WAR_oephoidapportlet_delta=75,Thủ tục hành chính lĩnh vực Dược
Điều kiện của cơ sở an toàn sinh học cấp I là gì?,"Điều kiện của cơ sở an toàn sinh học cấp I theo quy định tại Khoản 1, Điều 14, Nghị định số 155/2018/NĐ-CP ngày 12/11/2018 của Chính phủ về việc sửa đổi, bổ sung một số quy định liên quan đến điều kiện đầu tư kinh doanh thuộc phạm vi quản lý Nhà nước của Bộ Y tế và Điều 5, Nghị định số 103/2016/NĐ-CP ngày 01/7/2016 của Chính phủ quy định về đảm bảo an toàn sinh học tại phòng xét nghiệm, quy định khu vực xét nghiệm phải đáp ứng các điều kiện sau: 1. Điều kiện về cơ sở vật chất: Có dụng cụ rửa mắt khẩn cấp, hộp sơ cứu; 2. Điều kiện về trang thiết bị: a) Các thiết bị xét nghiệm phù hợp với kỹ thuật và mẫu bệnh phẩm hoặc vi sinh vật được xét nghiệm; b) Các trang thiết bị bảo hộ cá nhân phù hợp với loại kỹ thuật xét nghiệm thực hiện tại cơ sở xét nghiệm an toàn sinh học cấp I. 3. Điều kiện về nhân sự: a) Số lượng nhân viên: Có ít nhất 02 nhân viên xét nghiệm. Nhân viên trực tiếp thực hiện xét nghiệm vi sinh vật (sau đây gọi tắt là nhân viên xét nghiệm) phải có văn bằng, chứng chỉ đào tạo phù hợp với loại hình xét nghiệm mà cơ sở đó thực hiện; c) Nhân viên xét nghiệm, người chịu trách nhiệm về an toàn sinh học phải được tập huấn về an toàn sinh học từ cấp I trở lên; 4. Điều kiện về quy định th",https://dichvucong.moh.gov.vn/web/guest/hoi-dap?p_p_id=hoidap_WAR_oephoidapportlet&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_hoidap_WAR_oephoidapportlet_jspPage=%2Fhtml%2Fhoidap%2Fportlet%2Fguihoidap%2Ftimkiem_cauhoi.jsp&_hoidap_WAR_oephoidapportlet_linhvuc_id=8,Về an toàn sinh học
"Nguyên tắc trong hành nghề khám bệnh, chữa bệnh bao gồm những nội dung gì?","Điều 3 Luật Khám bệnh, chữa bệnh quy định nguyên tắc trong hành nghề khám bệnh, chữa bệnh bao gồm các nội dung sau: 1. Bình đẳng, công bằng và không kỳ thị, phân biệt đối xử đối với người bệnh. 2. Tôn trọng quyền của người bệnh; giữ bí mật thông tin về tình trạng sức khỏe và đời tư được ghi trong hồ sơ bệnh án, trừ trường hợp quy định tại khoản 2 Điều 8, khoản 1 Điều 11 và khoản 4 Điều 59 của Luật Khám bệnh, chữa bệnh. 3. Kịp thời và tuân thủ đúng quy định chuyên môn kỹ thuật 4. Ưu tiên khám bệnh, chữa bệnh đối với trường hợp cấp cứu, trẻ em dưới 6 tuổi, người khuyết tật nặng, người từ đủ 80 tuổi trở lên, người có công với cách mạng, phụ nữ có thai. 5. Bảo đảm đạo đức nghề nghiệp của người hành nghề. 6. Tôn trọng, hợp tác và bảo vệ người hành nghề khi làm nhiệm vụ.",https://dichvucong.moh.gov.vn/web/guest/hoi-dap?p_p_id=hoidap_WAR_oephoidapportlet&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_hoidap_WAR_oephoidapportlet_jspPage=%2Fhtml%2Fhoidap%2Fportlet%2Fguihoidap%2Ftimkiem_cauhoi.jsp&_hoidap_WAR_oephoidapportlet_searchString=&_hoidap_WAR_oephoidapportlet_linhvuc_id=5&_hoidap_WAR_oephoidapportlet_resetCur=false&_hoidap_WAR_oephoidapportlet_delta=75,"Thủ tục hành chính lĩnh vực Cấp chứng chỉ hành nghề và giấy phép hoạt động khám bệnh, chữa bệnh"
Các hành vi bị nghiêm cấm trong luật BHYT?,"1. Không đóng hoặc đóng BHYT không đầy đủ theo quy định của Luật BHYT. 2. Gian lận, giả mạo hồ sơ, thẻ BHYT. 3. Sử dụng tiền đóng BHYT, quỹ BHYT sai mục đích. 4. Cản trở, gây khó khăn hoặc làm thiệt hại đến quyền, lợi ích hợp pháp của người tham gia BHYT và của các bên liên quan đến BHYT. 5. Cố ý báo cáo sai sự thật, cung cấp sai lệch thông tin, số liệu về BHYT. 6. Lợi dụng chức vụ, quyền hạn, chuyên môn, nghiệp vụ để làm trái với quy định của pháp luật về BHYT.",https://dichvucong.moh.gov.vn/web/guest/hoi-dap?p_p_id=hoidap_WAR_oephoidapportlet&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_hoidap_WAR_oephoidapportlet_jspPage=%2Fhtml%2Fhoidap%2Fportlet%2Fguihoidap%2Ftimkiem_cauhoi.jsp&_hoidap_WAR_oephoidapportlet_searchString=&_hoidap_WAR_oephoidapportlet_linhvuc_id=1&_hoidap_WAR_oephoidapportlet_resetCur=false&_hoidap_WAR_oephoidapportlet_delta=30,Thủ tục hành chính lĩnh vực Bảo hiểm y tế
"Trạm Y tế không thuộc Phòng Y tế thì thành phần, số lượng Hội đồng cấp cơ sở thuộc UBND huyện?","Tại Điểm b, Khoản 2, Điều 12, Chương III Nghị định số 41/2015/NĐ-CP: các thầy thuốc đã, đang công tác tại Trạm Y tế cấp xã thuộc Trung tâm Y tế thì được tham gia xét tặng tại Hội đồng cấp cơ sở Trung tâm Y tế huyện.",https://dichvucong.moh.gov.vn/web/guest/hoi-dap?p_p_id=hoidap_WAR_oephoidapportlet&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_hoidap_WAR_oephoidapportlet_jspPage=%2Fhtml%2Fhoidap%2Fportlet%2Fguihoidap%2Ftimkiem_cauhoi.jsp&_hoidap_WAR_oephoidapportlet_searchString=&_hoidap_WAR_oephoidapportlet_linhvuc_id=20&_hoidap_WAR_oephoidapportlet_resetCur=false&_hoidap_WAR_oephoidapportlet_delta=50,"Thủ tục xét tặng Thầy thuốc Nhân dân, Thầy thuốc Ưu tú"
Sử dụng phụ gia thực phẩm phải thực hiện theo quy định nào?,"Thông tư số 27/2012/TT-BYT ngày 30/11/2012 và Thông tư số 08/2015/TT-BYT ngày 30/11/2012 của Bộ Y tế,",https://dichvucong.moh.gov.vn/web/guest/hoi-dap?p_p_id=hoidap_WAR_oephoidapportlet&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_hoidap_WAR_oephoidapportlet_jspPage=%2Fhtml%2Fhoidap%2Fportlet%2Fguihoidap%2Ftimkiem_cauhoi.jsp&_hoidap_WAR_oephoidapportlet_searchString=&_hoidap_WAR_oephoidapportlet_linhvuc_id=3&_hoidap_WAR_oephoidapportlet_resetCur=false&_hoidap_WAR_oephoidapportlet_delta=75,Thủ tục hành chính lĩnh vực Quản lý thực phẩm và sản phẩm dinh dưỡng
Điều kiện của cơ sở an toàn sinh học cấp III là gì?,"Điều kiện của cơ sở an toàn sinh học cấp III theo quy định tại Khoản 1, Điều 14, Nghị định số 155/2018/NĐ-CP ngày 12/11/2018 của Chính phủ về việc sửa đổi, bổ sung một số quy định liên quan đến điều kiện đầu tư kinh doanh thuộc phạm vi quản lý Nhà nước của Bộ Y tế và Điều 7, Nghị định số 103/2016/NĐ-CP ngày 01/7/2016 của Chính phủ quy định về đảm bảo an toàn sinh học tại phòng xét nghiệm, quy định khu vực xét nghiệm phải đáp ứng các điều kiện sau: 1. Điều kiện về cơ sở vật chất: a) Có phòng thực hiện xét nghiệm và phòng đệm; b) Các Điều kiện quy định tại Điểm a, Điểm b và Điểm d Khoản 1 Điều 6 Nghị định số 103/2016/NĐ-CP ngày 01/7/2016; c) Riêng biệt với các phòng xét nghiệm và khu vực khác của cơ sở xét nghiệm; d) Phòng xét nghiệm phải kín để bảo đảm tiệt trùng; đ) Hệ thống cửa ra vào khu vực xét nghiệm phải bảo đảm trong Điều kiện bình thường chỉ mở được cửa phòng đệm hoặc cửa khu vực xét nghiệm trong một thời Điểm; e) Phòng xét nghiệm có ô kính trong suốt hoặc thiết bị quan sát bên trong khu vực xét nghiệm từ bên ngoài; g) Hệ thống thông khí phải thiết kế theo nguyên tắc một chiều; không khí ra khỏi khu vực xét nghiệm phải qua bộ lọc không khí hiệu suất lọc cao; h) Có hệ thống báo động khi áp suất củ",https://dichvucong.moh.gov.vn/web/guest/hoi-dap?p_p_id=hoidap_WAR_oephoidapportlet&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_hoidap_WAR_oephoidapportlet_jspPage=%2Fhtml%2Fhoidap%2Fportlet%2Fguihoidap%2Ftimkiem_cauhoi.jsp&_hoidap_WAR_oephoidapportlet_linhvuc_id=8,Về an toàn sinh học
Doanh nghiệp muốn thực hiện phân loại trang thiết bị y tế thì phải làm như thế nào?,"Theo quy định tại Nghị định 36/2016/NĐ-CP và Nghị định 169/2018/NĐ-CP, việc phân loại phải được thực hiện bởi cơ sở đủ điều kiện phân loại. Đề nghị doanh nghiệp vào địa chỉ http://dmec.moh.gov.vn để nghiên cứu việc thực hiện công bố đơn vị đủ điều kiện phân loại trang thiết bị y tế hoặc tra cứu và lựa chọn các đơnvị đã được Bộ Y tế cấp phiếu tiếp nhận công bố đủ điều kiện phân loại để thực hiện phân loại trang thiết bị y tế.",https://dichvucong.moh.gov.vn/web/guest/hoi-dap?p_p_id=hoidap_WAR_oephoidapportlet&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_hoidap_WAR_oephoidapportlet_jspPage=%2Fhtml%2Fhoidap%2Fportlet%2Fguihoidap%2Ftimkiem_cauhoi.jsp&_hoidap_WAR_oephoidapportlet_searchString=&_hoidap_WAR_oephoidapportlet_linhvuc_id=19&_hoidap_WAR_oephoidapportlet_resetCur=false&_hoidap_WAR_oephoidapportlet_delta=75,Trang thiết bị và sinh phẩm y tế
Hồ sơ đề nghị xác nhận nội dung quảng cáo mỹ phẩm bao gồm những tài liệu nào?,"1.                Các giấy tờ quy định tại Điều 13 Thông tư 09/2015/TT-BYT ngày 25/5/2015 của Bộ Y tế quy định về xác nhận nội dung quảng cáo đối với sản phẩm, hàng hóa, dịch vụ đặc biệt thuộc lĩnh vực quản lý của Bộ Y tế. 2.                Phiếu công bố sản phẩm mỹ phẩm đã được cơ quan nhà nước có thẩm quyền cấp. 3. Tài liệu hợp lệ, tin cậy chứng minh cho tính năng, công dụng của sản phẩm trong trường hợp nội dung quảng cáo mỹ phẩm nêu tính năng, công dụng của sản phẩm không có trong nội dung của Phiếu công bố sản phẩm mỹ phẩm đã được cơ quan có thẩm quyền cấp số tiếp nhận.",https://dichvucong.moh.gov.vn/web/guest/hoi-dap?p_p_id=hoidap_WAR_oephoidapportlet&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_hoidap_WAR_oephoidapportlet_jspPage=%2Fhtml%2Fhoidap%2Fportlet%2Fguihoidap%2Ftimkiem_cauhoi.jsp&_hoidap_WAR_oephoidapportlet_searchString=&_hoidap_WAR_oephoidapportlet_linhvuc_id=24&_hoidap_WAR_oephoidapportlet_resetCur=false&_hoidap_WAR_oephoidapportlet_delta=20,Thủ tục hành chính lĩnh vực Mỹ phẩm
Những đối tượng nào được ngân sách nhà nước hỗ trợ mức đóng BHYT?,"1. Người thuộc hộ gia đình cận nghèo theo tiêu chí chuẩn cận nghèo theo quy định của Chính phủ, Thủ tướng Chính phủ. 2. Người thuộc hộ gia đình nghèo đa chiều không thuộc trường hợp Người thuộc hộ gia đình nghèo theo tiêu chí về thu nhập, người thuộc hộ nghèo đa chiều có thiếu hụt về BHYT quy định tại Quyết định số 59/2015/QĐ-TTg ngày 19/11/2015 của Thủ tướng Chính phủ ban hành chuẩn nghèo tiếp cận đa chiều áp dụng cho giai đoạn 2016 - 2020 và các quyết định khác của cơ quan có thẩm quyền sửa đổi, bổ sung hoặc thay thế chuẩn nghèo áp dụng cho từng giai đoạn. 3. Học sinh, sinh viên. 4. Người thuộc hộ gia đình làm nông nghiệp, lâm nghiệp, ngư nghiệp và diêm nghiệp có mức sống trung bình theo quy định của Chính phủ, Thủ tướng Chính phủ.",https://dichvucong.moh.gov.vn/web/guest/hoi-dap?p_p_id=hoidap_WAR_oephoidapportlet&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_hoidap_WAR_oephoidapportlet_jspPage=%2Fhtml%2Fhoidap%2Fportlet%2Fguihoidap%2Ftimkiem_cauhoi.jsp&_hoidap_WAR_oephoidapportlet_searchString=&_hoidap_WAR_oephoidapportlet_linhvuc_id=1&_hoidap_WAR_oephoidapportlet_resetCur=false&_hoidap_WAR_oephoidapportlet_delta=30,Thủ tục hành chính lĩnh vực Bảo hiểm y tế
Thủ tục lấy biên lai của các hồ sơ nộp phí hợp lệ?,"Hồ sơ yêu cầu lấy biên lai thu phí gồm: 1. Đối với hình thức nộp phí qua key pay: Sau 10 ngày làm việc, công ty nộp Thông báo thu phí, điền đầy đủ thông tin theo mẫu (tải mẫu trên trang web: nghidinh15.vfa.gov.vn ) và đóng dấu của công ty trên Thông báo thu phí. 2. Đối với hình thức nộp phí qua chuyển khoản ngân hàng: Sau 3 ngày làm việc, công ty nộp Thông báo thu phí điền đầy đủ thông tin theo mẫu (tải mẫu trên trang web: nghidinh15.vfa.gov.vn ) và giấy nộp tiền bản gốc của Ngân hàng (đối với hồ sơ là giấy chứng nhận HC hoặc CFS thì phải có kết quả phô tô ). Công ty phải hoàn toàn chịu trách nhiệm đối với các thông tin kê khai trong thông báo thu phí.",https://dichvucong.moh.gov.vn/web/guest/hoi-dap?p_p_id=hoidap_WAR_oephoidapportlet&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_hoidap_WAR_oephoidapportlet_jspPage=%2Fhtml%2Fhoidap%2Fportlet%2Fguihoidap%2Ftimkiem_cauhoi.jsp&_hoidap_WAR_oephoidapportlet_searchString=&_hoidap_WAR_oephoidapportlet_linhvuc_id=3&_hoidap_WAR_oephoidapportlet_resetCur=false&_hoidap_WAR_oephoidapportlet_delta=75,Thủ tục hành chính lĩnh vực Quản lý thực phẩm và sản phẩm dinh dưỡng
Đối tượng hưởng chính sách hỗ trợ sinh con đúng chính sách dân số gồm những ai?,"Điều 1 Nghị định số 39/2015/NĐ-CP ngày 27/5/2015 của Chính phủ quy định chính sách hỗ trợ cho phụ nữ thuộc hộ nghèo là người dân tộc thiểu số khi sinh con đúng chính sách dân số, quy định: Phụ nữ là người dân tộc thiểu số hoặc phụ nữ là người Kinh có chồng là người dân tộc thiểu số thuộc hộ nghèo, cư trú tại các đơn vị hành chính thuộc vùng khó khăn (trừ các đối tượng tham gia bảo hiểm xã hội bắt buộc) khi sinh con thuộc một trong các trường hợp sau đây: 1. Sinh một hoặc hai con; 2. Sinh con thứ ba, nếu cả hai vợ chồng hoặc một trong hai người thuộc dân tộc có số dân dưới 10.000 người hoặc thuộc dân tộc có nguy cơ suy giảm số dân (tỷ lệ sinh nhỏ hơn hoặc bằng tỷ lệ chết) theo công bố chính thức của Bộ Kế hoạch và Đầu tư; 3. Sinh lần thứ nhất mà sinh ba con trở lên; 4. Đã có một con đẻ, nhưng sinh lần thứ hai mà sinh hai con trở lên; 5. Sinh lần thứ ba trở lên, nếu tại thời điểm sinh chỉ có một con đẻ còn sống, kể cả con đẻ đã cho làm con nuôi; 6. S",https://dichvucong.moh.gov.vn/web/guest/hoi-dap?p_p_id=hoidap_WAR_oephoidapportlet&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_hoidap_WAR_oephoidapportlet_jspPage=%2Fhtml%2Fhoidap%2Fportlet%2Fguihoidap%2Ftimkiem_cauhoi.jsp&_hoidap_WAR_oephoidapportlet_linhvuc_id=21,Thủ tục Xét thưởng hỗ trợ sinh con đúng chính sách dân số
