"annotation_id","annotator","answer","bloom","created_at","id","lead_time","question","updated_at"
200,"1","Dịch vụ tiêm chủng bao gồm các bước tư vấn trước tiêm chủng, khám sàng lọc, tiêm chủng, theo dõi phản ứng sau tiêm chủng, quản lý đối tượng, thống kê báo cáo. Trong khi đó, dây chuyền lạnh là hệ thống thiết bị nhằm bảo quản và vận chuyển vắc xin theo đúng nhiệt độ quy định từ nhà sản xuất đến người sử dụng, bao gồm buồng lạnh, xe lạnh, tủ lạnh, tủ đá, hòm lạnh, phích vắc xin. Theo Điều 2 của Thông tư số 195/2014/TT-BYT.","Understand","2025-06-28T08:38:47.338486Z",1153,5.391,"So sánh các bước trong dịch vụ tiêm chủng và các yêu cầu đối với dây chuyền lạnh trong Thông tư?","2025-06-28T08:38:47.338522Z"
201,"1","Nguyên tắc xét tặng Thầy thuốc Nhân dân và Thầy thuốc Ưu tú là bảo đảm công khai, dân chủ trong xét tặng, mỗi cá nhân chỉ được xét tặng một trong bốn danh hiệu vinh dự của Nhà nước và phải đạt các tiêu chuẩn quy định tại Điều 8 (đối với Thầy thuốc Nhân dân) hoặc Điều 9 (đối với Thầy thuốc Ưu tú) của Thông tư này và không trong thời gian bị thi hành kỷ luật từ hình thức cảnh cáo trở lên hoặc bị truy cứu trách nhiệm hình sự, bị xử phạt vi phạm hành chính về chuyên môn kỹ thuật trong lĩnh vực y tế. Theo Điều 5 của Thông tư số 195/2014/TT-BYT.","Remember","2025-06-28T08:38:56.382784Z",1154,8.623,"Nguyên tắc xét tặng Thầy thuốc Nhân dân và Thầy thuốc Ưu tú là gì?","2025-06-28T08:38:56.382812Z"
202,"1","Theo quy định, sau khi cấp giấy chứng nhận an toàn sinh học cho cơ sở, Bộ Y tế sẽ gửi văn bản thông báo cho Ủy ban nhân dân tỉnh và Sở Y tế tỉnh trong thời gian không quá 30 (ba mươi) ngày kể từ ngày cấp mới, cấp lại giấy chứng nhận an toàn sinh học. Theo Điều 3 của Thông tư số 195/2014/TT-BYT.","Apply","2025-06-28T08:39:03.506416Z",1155,6.721,"Nếu một phòng xét nghiệm được cấp giấy chứng nhận an toàn sinh học, thì sau bao lâu Bộ Y tế sẽ gửi văn bản thông báo cho Ủy ban nhân dân tỉnh và Sở Y tế tỉnh?","2025-06-28T08:39:03.506451Z"
203,"1","Điều kiện của cơ sở an toàn sinh học cấp I theo quy định tại Khoản 1, Điều 14, Nghị định số 155/2018/NĐ-CP ngày 12/11/2018 của Chính phủ về việc sửa đổi, bổ sung một số quy định liên quan đến điều kiện đầu tư kinh doanh thuộc phạm vi quản lý Nhà nước của Bộ Y tế và Điều 5, Nghị định số 103/2016/NĐ-CP ngày 01/7/2016 của Chính phủ quy định về đảm bảo an toàn sinh học tại phòng xét nghiệm, quy định khu vực xét nghiệm phải đáp ứng các điều kiện sau: 1. Điều kiện về cơ sở vật chất: Có dụng cụ rửa mắt khẩn cấp, hộp sơ cứu; 2. Điều kiện về trang thiết bị: a) Các thiết bị xét nghiệm phù hợp với kỹ thuật và mẫu bệnh phẩm hoặc vi sinh vật được xét nghiệm; b) Các trang thiết bị bảo hộ cá nhân phù hợp với loại kỹ thuật xét nghiệm thực hiện tại cơ sở xét nghiệm an toàn sinh học cấp I. 3. Điều kiện về nhân sự: a) Số lượng nhân viên: Có ít nhất 02 nhân viên xét nghiệm. Nhân viên trực tiếp thực hiện xét nghiệm vi sinh vật (sau đây gọi tắt là nhân viên xét nghiệm) phải có văn bằng, chứng chỉ đào tạo phù hợp với loại hình xét nghiệm mà cơ sở đó thực hiện; c) Nhân viên xét nghiệm, người chịu trách nhiệm về an toàn sinh học phải được tập huấn về an toàn sinh học từ cấp I trở lên; 4. Điều kiện về quy định th","Analyze","2025-06-28T08:39:15.987778Z",1156,12.04,"Điều kiện của cơ sở an toàn sinh học cấp I là gì?","2025-06-28T08:39:15.987808Z"
204,"1","Theo Thông tư quy định về sinh con bằng kỹ thuật thụ tinh trong ống nghiệm và điều kiện mang thai hộ vì mục đích nhân đạo. Theo Điều 1 của Thông tư này.","Remember","2025-06-28T08:39:28.887537Z",1157,12.432,"Thông tư nào quy định về tiêu chuẩn sức khỏe của người được thực hiện kỹ thuật thụ tinh trong ống nghiệm, mang thai và sinh con?","2025-06-28T08:39:28.887574Z"
205,"1","Dịch vụ tiêm chủng bao gồm tư vấn trước tiêm chủng, khám sàng lọc, tiêm chủng, theo dõi phản ứng sau tiêm chủng, quản lý đối tượng, thống kê báo cáo. Theo Điều 25 của Thông tư số 195/2014/TT-BYT.","Remember","2025-06-28T08:39:33.501860Z",1158,4.141,"Dịch vụ tiêm chủng bao gồm những nội dung gì?","2025-06-28T08:39:33.501900Z"
206,"1","Bộ Y tế chủ trì, phối hợp với các cơ quan liên quan sửa đổi, bổ sung danh mục dịch vụ kỹ thuật y tế bảo đảm nguyên tắc người bệnh được tiếp cận với dịch vụ kỹ thuật y tế có chất lượng, đáp ứng hiệu quả điều trị, phù hợp giữa mức đóng, mức hưởng bảo hiểm y tế, khuyến khích phát triển có kiểm soát sử dụng các dịch vụ kỹ thuật y tế với chi phí hợp lý. Theo Điều 8 của Thông tư số 35/2016/TT-BYT.","Understand","2025-06-28T08:39:35.951674Z",1159,1.983,"Tóm tắt vai trò của Bộ Y tế trong việc thực hiện thủ tục hành chính lĩnh vực Bảo hiểm y tế?","2025-06-28T08:39:35.951710Z"
207,"1","Quy trình cấp Giấy phép nhập khẩu dược liệu bao gồm gửi hồ sơ đến Cục Quản lý Y, Dược cổ truyền - Bộ Y tế, trong đó hồ sơ phải đầy đủ và hợp lệ. Nếu hồ sơ chưa hợp lệ, cơ quan tiếp nhận hồ sơ sẽ thông báo cho cơ sở để bổ sung, hoàn chỉnh hồ sơ. Sau khi nhận hồ sơ đầy đủ và hợp lệ, Cục Quản lý Y, Dược cổ truyền - Bộ Y tế sẽ xem xét, cấp giấy phép nhập khẩu dược liệu. Theo Điều 26 của Thông tư số 195/2014/TT-BYT.","Understand","2025-06-28T08:39:37.793661Z",1160,1.404,"Tóm tắt quy trình cấp Giấy phép nhập khẩu dược liệu?","2025-06-28T08:39:37.793698Z"
208,"1","1. Nhà nước đóng hoặc hỗ trợ tiền đóng BHYT cho người có công với cách mạng và một số nhóm đối tượng xã hội. 2. Nhà nước có chính sách ưu đãi đối với hoạt động đầu tư từ quỹ BHYT để bảo toàn và tăng trưởng quỹ. Nguồn thu của quỹ và số tiền sinh lời từ hoạt động đầu tư từ quỹ BHYT được miễn thuế. 3. Nhà nước tạo điều kiện để tổ chức, cá nhân tham gia BHYT hoặc đóng BHYT cho các nhóm đối tượng. 4. Nhà nước khuyến khích đầu tư phát triển công nghệ và phương tiện kỹ thuật tiên tiến trong quản lý BHYT.","Remember","2025-06-28T08:39:41.020724Z",1161,2.783,"Nhà nước có chính sách gì đối với BHYT?","2025-06-28T08:39:41.020762Z"
209,"1","Khoa Dinh dưỡng hoặc bộ phận Dinh dưỡng trong bệnh viện có các nhiệm vụ như tham mưu cho lãnh đạo bệnh viện về hoạt động dinh dưỡng, xây dựng và triển khai quy trình kỹ thuật chuyên môn về dinh dưỡng lâm sàng, tổ chức thực hiện các hoạt động khám, tư vấn và điều trị bằng chế độ dinh dưỡng phù hợp với tình trạng dinh dưỡng và bệnh lý cho người bệnh, và kiểm tra, giám sát an toàn thực phẩm trong bệnh viện. Theo Điều 9 của Thông tư số [Số hiệu] của Bộ Y tế.","Understand","2025-06-28T08:39:44.518485Z",1162,3.065,"Tóm tắt các nhiệm vụ của khoa Dinh dưỡng hoặc bộ phận Dinh dưỡng trong bệnh viện?","2025-06-28T08:39:44.518521Z"
210,"1","Hội đồng giám định y khoa phúc quyết lần cuối có tối thiểu 05 thành viên, bao gồm các chức danh: Chủ tịch, Phó Chủ tịch, Ủy viên thường trực và Ủy viên chuyên môn.","Remember","2025-06-28T08:39:48.896230Z",1163,3.934,"Hội đồng giám định y khoa phúc quyết lần cuối có bao nhiêu thành viên?","2025-06-28T08:39:48.896272Z"
211,"1","Từ ngày 01 tháng 01 năm 2024. Theo Điều 2 của Thông tư số 195/2014/TT-BYT.","Remember","2025-06-28T08:39:56.992147Z",1164,7.652,"Cấp mới, cấp lại, điều chỉnh, gia hạn giấy phép hành nghề trong giai đoạn chuyển tiếp đối với người làm việc tại cơ sở khám bệnh, chữa bệnh trực thuộc Bộ Y tế nộp hồ sơ đề nghị cấp giấy phép hành nghề từ ngày nào?","2025-06-28T08:39:56.992189Z"
212,"1","Trong thời hạn 03 tháng kể từ ngày nhận đủ hồ sơ, Cục Quản lý Dược cấp giấy đăng ký lưu hành lưu hành thuốc gia công, thuốc chuyển giao công nghệ. Trường hợp không cấp hoặc chưa cấp, Cục Quản lý Dược có văn bản trả lời và nêu rõ lý do. Theo Điều 17 của Thông tư số 195/2014/TT-BYT.","Apply","2025-06-28T08:40:20.481998Z",1165,13.812,"Trong trường hợp thuốc đặt gia công, thuốc trước chuyển giao công nghệ đã có giấy đăng ký lưu hành tại Việt Nam còn hiệu lực tại thời điểm nộp hồ sơ, thủ tục cấp giấy đăng ký lưu hành thuốc gia công, thuốc chuyển giao công nghệ được thực hiện như thế nào?","2025-06-28T08:40:20.482033Z"
213,"1","Danh Mục hóa chất, chế phẩm diệt côn trùng, diệt khuẩn dùng trong gia dụng và y tế được ban hành kèm theo Thông tư này, theo mã số HS trong Biểu thuế xuất khẩu, thuế nhập khẩu thuộc diện quản lý chuyên ngành của Bộ Y tế. Theo Điều 1 của Thông tư số .../TT-BYT.","Understand","2025-06-28T08:40:25.353397Z",1166,4.384,"Tóm tắt điều 1 của Thông tư về Danh Mục hóa chất, chế phẩm diệt côn trùng, diệt khuẩn dùng trong gia dụng và y tế?","2025-06-28T08:40:25.353437Z"
214,"1","Xã 05 năm liên tục đạt và vượt tỷ lệ 60% cặp vợ chồng trong độ tuổi sinh đẻ sinh đủ 02 (hai) con sẽ được đề xuất Ủy ban nhân dân cấp tỉnh khen thưởng kèm theo hỗ trợ bằng tiền hoặc hiện vật, theo Khoản 1 Điều 4 của Thông tư số 195/2014/TT-BYT.","Remember","2025-06-28T08:40:35.215465Z",1167,9.413,"Trường hợp nào sẽ được đề xuất Ủy ban nhân dân cấp tỉnh khen thưởng kèm theo hỗ trợ bằng tiền hoặc hiện vật?","2025-06-28T08:40:35.215502Z"
215,"1","Đúng, cơ sở sản xuất thuốc từ dược liệu đã được cấp Giấy chứng nhận GMP có phạm vi sản xuất thuốc cổ truyền còn hiệu lực trước ngày Thông tư này có hiệu lực thì được thực hiện sản xuất đối với thuốc cổ truyền theo quy định tại khoản 5 Điều 19 Thông tư số 47/2010/TT-BYT ngày 29/12/2010 của Bộ trưởng Bộ Y tế.","Remember","2025-06-28T08:40:52.241849Z",1168,16.556,"Cơ sở sản xuất thuốc từ dược liệu đã được cấp Giấy chứng nhận GMP có phạm vi sản xuất thuốc cổ truyền còn hiệu lực trước ngày Thông tư này có hiệu lực thì được thực hiện sản xuất đối với thuốc cổ truyền?","2025-06-28T08:40:52.241887Z"
216,"1","Người đứng đầu cơ quan chuyên môn về y tế thuộc Ủy ban nhân dân cấp tỉnh cấp, cấp lại, thu hồi giấy chứng nhận người có bài thuốc gia truyền, giấy chứng nhận người có phương pháp chữa bệnh gia truyền. Theo Điều 20 của Thông tư số .../.../TT-BYT","Remember","2025-06-28T08:40:55.700078Z",1169,2.991,"Thẩm quyền cấp, cấp lại, thu hồi giấy chứng nhận người có bài thuốc gia truyền, giấy chứng nhận người có phương pháp chữa bệnh gia truyền là ai?","2025-06-28T08:40:55.700117Z"
217,"1","Điều kiện để được xét tặng Kỷ niệm chương Vì sự nghiệp Dân số là đạt và vượt tỷ lệ 60% cặp vợ chồng trong độ tuổi sinh đẻ sinh đủ 02 con, theo quy định tại Điều 4 của Thông tư này.","Remember","2025-06-28T08:40:59.206852Z",1170,3.076,"Điều kiện để được xét tặng Kỷ niệm chương Vì sự nghiệp Dân số là gì?","2025-06-28T08:40:59.206894Z"
218,"1","Theo Điều 5 của Thông tư số 195/2014/TT-BYT, Trung tâm hợp tác chuyên gia và nhân lực y tế với nước ngoài có trách nhiệm gửi danh sách công chức, viên chức đi chuyên gia và lao động y tế trở về nước tới Vụ Tổ chức cán bộ để kiểm tra, theo dõi và Vụ Hợp tác quốc tế để biết và phối hợp quản lý.","Remember","2025-06-28T08:41:04.206832Z",1171,4.558,"Trung tâm hợp tác chuyên gia và nhân lực y tế với nước ngoài có trách nhiệm gửi danh sách công chức, viên chức đi chuyên gia và lao động y tế trở về nước tới đâu?","2025-06-28T08:41:04.206873Z"
219,"1","- Theo Hiệp định mỹ phẩm ASEAN và Thông tư số 06/2011/TT-BYT ngày 25/01/2011 của Bộ Y tế quy định về quản lý mỹ phẩm, mỹ phẩm được phân loại thành 20 nhóm sản phẩm được quy định cụ thể tại Mục 2 (dạng sản phẩm) của Phụ lục số 01-MP của Thông tư. - Tiêu chí để phân loại sản phẩm mỹ phẩm dựa vào tính năng, mục đích sử dụng, thành phần công thức, đường dùng của sản phẩm và định nghĩa về mỹ phẩm quy định tại Khoản 1 Điều 2 Thông tư số 06/2011/TT-BYT ngày 25/01/2011. Việc đánh giá công bố tính năng sản phẩm (nêu ở phần mục đích sử dụng cũng như tên sản phẩm) không thể tách rời với việc xem xét một sản phẩm có phải là sản phẩm mỹ phẩm hay không. Tính năng, mục đích sử dụng sản phẩm mỹ phẩm phải đáp ứng Hướng dẫn của ASEAN về công bố tính năng của sản phẩm mỹ phẩm (Phụ lục số 03-MP của Thông tư số 06/2011/TT-BYT). Thành phần công thức sản phẩm mỹ phẩm phải đáp ứng các Phụ lục của Hiệp định mỹ phẩm ASEAN. Lưu ý: thành phần có nguồn gốc từ con người không được phép sử dụng trong mỹ phẩm. - Đặc tí","Apply","2025-06-28T08:41:10.704316Z",1172,6.066,"Làm thế nào để phân loại đâu là một sản phẩm mỹ phẩm?","2025-06-28T08:41:10.704344Z"
220,"1","Chiến trường B, C, K là: chiến trường miền Nam (B), chiến trường Lào (C), chiến trường Campuchia (K) trong thời kỳ chống Mỹ cứu nước.","Remember","2025-06-28T08:41:14.015470Z",1173,2.935,"Chiến trường B, C, K là chiến trường gì?","2025-06-28T08:41:14.015507Z"
221,"1","Thương nhân, tổ chức xin phép nhập khẩu gửi hồ sơ về Bộ Y tế (Cục Y tế dự phòng Việt Nam) - Công văn đề nghị nhập khẩu. Theo Điều 2.2.3 của Thông tư số ...","Remember","2025-06-28T08:41:21.209561Z",1174,6.742,"Thủ tục nhập khẩu vắc xin, sinh phẩm y tế để nghiên cứu, sử dụng cho các chương trình, dự án là gì?","2025-06-28T08:41:21.209598Z"
222,"1","Trang thiết bị y tế phục vụ cho công tác khám bệnh, chữa bệnh của Khoa Y, dược cổ truyền phải thực hiện theo Quyết định số 1509/QĐ-BYT ngày 07 tháng 5 năm 2012 của Bộ trưởng Bộ Y tế ban hành Danh mục trang thiết bị y tế thiết yếu của Bệnh viện y học cổ truyền tuyến tỉnh phù hợp với quy mô và hoạt động của Khoa. Trong khi đó, các doanh nghiệp kinh doanh xuất nhập khẩu thiết bị, dụng cụ y tế phải thực hiện đúng các qui định của Thông tư này. Theo Điều 5 của Thông tư số 195/2014/TT-BYT.","Understand","2025-06-28T08:41:29.894720Z",1175,8.221,"So sánh giữa các yêu cầu về trang thiết bị y tế phục vụ cho công tác khám bệnh, chữa bệnh của Khoa Y, dược cổ truyền và các doanh nghiệp kinh doanh xuất nhập khẩu thiết bị, dụng cụ y tế?","2025-06-28T08:41:29.894755Z"
223,"1","Hội đồng giám định y khoa phúc quyết lần cuối bao gồm các chức danh: Chủ tịch, Phó Chủ tịch, Ủy viên thường trực và Ủy viên chuyên môn. Theo Điều 4 của Thông tư số 18/2015/TT-BYT.","Remember","2025-06-28T08:41:35.438751Z",1176,5.092,"Hội đồng giám định y khoa phúc quyết lần cuối bao gồm những chức danh nào?","2025-06-28T08:41:35.438868Z"
224,"1","Điều kiện của cơ sở an toàn sinh học cấp II theo quy định tại Khoản 1, Điều 14, Nghị định số 155/2018/NĐ-CP ngày 12/11/2018 của Chính phủ về việc sửa đổi, bổ sung một số quy định liên quan đến điều kiện đầu tư kinh doanh thuộc phạm vi quản lý Nhà nước của Bộ Y tế và Điều 6, Nghị định số 103/2016/NĐ-CP ngày 01/7/2016 của Chính phủ quy định về đảm bảo an toàn sinh học tại phòng xét nghiệm, quy định khu vực xét nghiệm phải đáp ứng các điều kiện sau: 1. Điều kiện về cơ sở vật chất: a) Các điều kiện quy định tại khoản 1 Điều 5 Nghị định số 103/2016/NĐ-CP; b) Có hệ thống thu gom, xử lý hoặc trang thiết bị xử lý nước thải. Đối với cơ sở xét nghiệm đang hoạt động trước ngày Nghị định này có hiệu lực thi hành phải có kết quả xét nghiệm nước thải đạt quy chuẩn kỹ thuật quốc gia về môi trường trước khi thải vào nơi chứa nước thải chung; c) Có biển báo nguy hiểm sinh học trên cửa ra vào của khu vực xét nghiệm theo Mẫu số 01 tại Phụ lục ban hành kèm theo Nghị định số 103/2016/NĐ-CP; 2. Điều kiện về trang thiết bị: a) Các điều kiện về trang thiết bị quy định tại điểm a, điểm b khoản 2 Điều 5 Nghị định số 103/2016/NĐ-CP; b) Có tủ an toàn sinh học; c) Có thiết bị hấp chất thải y tế lây nhiễm hoặc thiết bị kh","Apply","2025-06-28T08:41:39.848290Z",1177,3.964,"Điều kiện của cơ sở an toàn sinh học cấp II là gì?","2025-06-28T08:41:39.848327Z"
225,"1","Phiếu tiếp nhận Bản công bố dược liệu sản xuất theo tiêu chuẩn GACP-WHO có hiệu lực đến hết thời hạn của Phiếu tiếp nhận Bản công bố dược liệu sản xuất theo GACP-WHO. Theo Điều 17 của Thông tư số 195/2014/TT-BYT.","Remember","2025-06-28T08:42:25.222590Z",1178,35.948,"Phiếu tiếp nhận Bản công bố dược liệu sản xuất theo tiêu chuẩn GACP-WHO có hiệu lực đến khi nào?","2025-06-28T08:42:38.505715Z"
226,"1","Các tổ chức, cá nhân chịu trách nhiệm đưa sản phẩm mỹ phẩm ra thị trường phải được cơ quan quản lý nhà nước có thẩm quyền cấp số tiếp nhận Phiếu công bố sản phẩm mỹ phẩm và phải hoàn toàn chịu trách nhiệm về tính an toàn, hiệu quả và chất lượng sản phẩm. Theo Điều 3 của Thông tư số 06/2011/TT-BYT.","Remember","2025-06-28T08:42:50.372928Z",1179,6.918,"Các tổ chức, cá nhân chịu trách nhiệm đưa sản phẩm mỹ phẩm ra thị trường phải làm gì trước khi đưa sản phẩm ra lưu thông?","2025-06-28T08:42:50.372966Z"
227,"1","Thủ tục cấp lại giấy chứng nhận đủ điều kiện xét nghiệm khẳng định các trường hợp HIV dương tính được áp dụng trong các trường hợp giấy chứng nhận hết hạn, bị mất hoặc hư hỏng, thay đổi người phụ trách hoặc nhân viên trực tiếp thực hiện kỹ thuật xét nghiệm HIV, thay đổi về vị trí cơ sở xét nghiệm, bổ sung kỹ thuật xét nghiệm HIV hoặc giấy chứng nhận bị thu hồi. Theo Điều 20 của Thông tư số 15/2019/TT-BYT.","Understand","2025-06-28T08:42:52.617921Z",1180,1.781,"Tóm tắt thủ tục cấp lại giấy chứng nhận đủ điều kiện xét nghiệm khẳng định các trường hợp HIV dương tính?","2025-06-28T08:42:52.617958Z"
228,"1","Cục trưởng Cục Quản lý Y, Dược cổ truyền Bộ Y tế cấp Giấy phép nhập khẩu dược liệu. Cơ sở nhập khẩu gửi 01 bộ hồ sơ theo quy định tại Điều 25 Thông tư này đến Cục Quản lý Y, Dược cổ truyền - Bộ Y tế. Trong thời hạn 07 ngày làm việc, kể từ khi nhận hồ sơ đầy đủ và hợp lệ, Cục Quản lý Y, Dược cổ truyền - Bộ Y tế xem xét, cấp giấy phép nhập khẩu dược liệu theo mẫu quy định tại Phụ lục số 06 ban hành kèm theo Thông tư này. Theo Điều 26 của Thông tư số .../TT-BYT.","Understand","2025-06-28T08:42:54.556392Z",1181,1.512,"Tóm tắt quy trình cấp Giấy phép nhập khẩu dược liệu?","2025-06-28T08:42:54.556428Z"
229,"1","Giấy chứng nhận đạt GSP là giấy chứng nhận đạt Thực hành tốt bảo quản thuốc, nguyên liệu làm thuốc, phạm vi bảo quản dược liệu, vị thuốc cổ truyền. Theo Chunk 3.","Remember","2025-06-28T08:42:56.398728Z",1182,1.401,"Giấy chứng nhận đạt GSP là gì?","2025-06-28T08:42:56.398766Z"
230,"1","Tiêm chủng là việc đưa vắc xin vào cơ thể con người với mục đích tạo cho cơ thể khả năng đáp ứng miễn dịch để dự phòng bệnh tật. Theo Điều 2 của Thông tư này","Remember","2025-06-28T08:42:58.185563Z",1183,1.344,"Tiêm chủng là gì?","2025-06-28T08:42:58.185599Z"
231,"1","Phối hợp với các đơn vị liên quan tham mưu hoạch định và thực thi chính sách liên quan đến ngành, lĩnh vực nhiệm vụ được phân công là việc thực hiện nhiệm vụ chung, hội họp, tham dự các cuộc họp liên quan đến lĩnh vực chuyên môn ở trong và ngoài đơn vị theo phân công. Theo Điều 2.5 của [Chunk 1], trong khi xây dựng các văn bản thuộc thẩm quyền ban hành thuộc lĩnh vực phụ trách là việc xây dựng các văn bản pháp quy, các văn bản về chuyên môn, nghiệp vụ, biên soạn các tài liệu hướng dẫn nghiệp vụ thuộc ngành hoặc lĩnh vực được phân công. Theo Điều 2.5 của [Chunk 1].","Apply","2025-06-28T08:43:05.744899Z",1184,7.126,"Phối hợp với các đơn vị liên quan tham mưu hoạch định và thực thi chính sách liên quan đến ngành, lĩnh vực nhiệm vụ được phân công khác gì với xây dựng các văn bản thuộc thẩm quyền ban hành thuộc lĩnh vực phụ trách?","2025-06-28T08:43:05.744927Z"
232,"1","Tiếp công dân, giải quyết kiến nghị, phản ánh, khiếu nại, tố cáo và kết quả giải quyết kiến nghị, phản ánh, khiếu nại, tố cáo của người bệnh và người đại diện hợp pháp của người bệnh đối với đơn vị. Theo Điều 4 của Thông tư số 195/2014/TT-BYT.","Remember","2025-06-28T08:43:29.847299Z",1185,23.596,"Nội dung nào là một phần của việc thực hiện vệ sinh môi trường, bảo đảm an ninh, trật tự tại đơn vị?","2025-06-28T08:43:29.847333Z"
233,"1","Công văn xin nhập mẫu kiểm định, thử thực địa, mẫu lưu và yêu cầu của Cơ quan kiểm định, thử thực địa bằng văn bản. Theo Điều 2.2.2 của Thông tư số ...","Remember","2025-06-28T08:43:32.402129Z",1186,2.097,"Hồ sơ cần thiết để nhập khẩu vắc xin, sinh phẩm y tế để kiểm định, thử thực địa, dùng làm mẫu đăng ký?","2025-06-28T08:43:32.402166Z"
234,"1","Tên đơn vị hưởng: Cục An toàn thực phẩm Số TK: 1200208026339 Tại Ngân hàng: CN Sở Giao dịch Agribank","Remember","2025-06-28T08:43:33.948782Z",1187,1.109,"Tài khoản nộp phí là gì?","2025-06-28T08:43:33.948819Z"
235,"1","Tham mưu cho lãnh đạo bệnh viện về hoạt động dinh dưỡng trong bệnh viện. Xây dựng, triển khai quy trình kỹ thuật chuyên môn về dinh dưỡng lâm sàng trong bệnh viện. Tổ chức thực hiện các hoạt động khám, tư vấn và điều trị bằng chế độ dinh dưỡng phù hợp với tình trạng dinh dưỡng và bệnh lý cho người bệnh. Tổ chức xây dựng chế độ dinh dưỡng phù hợp với tình trạng dinh dưỡng và bệnh lý cho người bệnh điều trị nội trú trong bệnh viện. Phối hợp với các khoa lâm sàng chỉ định chế độ dinh dưỡng bệnh lý cho người bệnh bị suy dinh dưỡng nặng, người bệnh được phân cấp chăm sóc cấp I. Quản lý thực phẩm, chế biến, cung cấp chế độ dinh dưỡng bệnh lý cho người bệnh tại giường bệnh. Kiểm tra, giám sát an toàn thực phẩm trong bệnh viện. Kiểm tra, giám sát việc thực hiện các quy định về hoạt động dinh dưỡng tại các khoa lâm sàng và trong bệnh viện. Theo Điều 9 của Thông tư số /TT-BYT.","Remember","2025-06-28T08:43:37.628923Z",1188,3.241,"Nhiệm vụ của khoa Dinh dưỡng hoặc bộ phận Dinh dưỡng là gì?","2025-06-28T08:43:37.628949Z"
236,"1","Hồ sơ yêu cầu hoàn trả phí gồm: 1.Công văn trình bày rõ lý do hoàn phí. 2.Giấy nộp tiền ngân hàng bản gốc (đối với thanh toán bằng hình thức chuyển khoản ngân hàng), giao dịch thanh toán thành công (đối với thanh toán bằng hình thức Keypay) (Liên hệ Keypay qua sđt: 024.66728822/ 0983530867).","Remember","2025-06-28T08:43:42.275160Z",1189,4.242,"Thủ tục hoàn trả phí khi nộp trùng, nộp nhầm và nộp không đúng nội dung?","2025-06-28T08:43:42.275197Z"
237,"1","Mã thủ tục hành chính là 1.012277. Theo Điều 2 của Nghị định số 79/2006/NĐ-CP.","Remember","2025-06-28T08:43:45.399150Z",1190,2.692,"Cấp chứng chỉ hành nghề khám, chữa bệnh y học cổ truyền do cơ quan, tổ chức có thẩm quyền của nước ngoài cấp có mã thủ tục hành chính là gì?","2025-06-28T08:43:45.399180Z"
238,"1","Bạn nộp hồ sơ tại bộ phận một cửa của Sở Y tế tỉnh, thành phố trực thuộc Trung ương. Một số tỉnh, thành phố tiếp nhận hồ sơ tại bộ phận một cửa của Ủy ban nhân dân tỉnh, thành phố trực thuộc Trung ương.","Apply","2025-06-28T08:43:53.374285Z",1191,7.599,"Tôi nộp hồ sơ đăng ký mở nhà thuốc, quầy thuốc tại đâu?","2025-06-28T08:43:53.374325Z"
239,"1","Trang thiết bị y tế thuộc loại B, C, D được mua, bán như các hàng hóa thông thường theo quy định tại khoản 1 Điều 42 Nghị định số 98/2021/NĐ-CP. Theo Điều 4 của Nghị định số 98/2021/NĐ-CP...","Remember","2025-06-28T08:44:05.801784Z",1192,11.983,"Trang thiết bị y tế nào được phép kinh doanh và mua bán như các hàng hóa thông thường?","2025-06-28T08:44:05.801820Z"
240,"1","Y, bác sĩ chuyên khoa YHDT có đủ điều kiện hành nghề được cấp giấy phép đăng ký hành nghề khám bệnh, chữa bệnh ngoài giờ hành chính đối với những người đang công tác tại các cơ sở y tế Nhà nước, phù hợp với trình độ chuyên môn ghi trong văn bằng tốt nghiệp theo Điều 3 của Luật Khám bệnh, chữa bệnh số 15/2023/QH15.","Remember","2025-06-28T08:44:08.781728Z",1193,2.54,"Y, bác sĩ chuyên khoa YHDT có đủ điều kiện hành nghề được cấp giấy phép đăng ký hành nghề khám bệnh, chữa bệnh trong trường hợp nào?","2025-06-28T08:44:08.781756Z"
241,"1","Danh Mục hóa chất, chế phẩm diệt côn trùng, diệt khuẩn dùng trong gia dụng và y tế được ban hành kèm theo Thông tư này. Theo Điều 1 của Thông tư số ... (thiếu số hiệu Thông tư)","Remember","2025-06-28T08:44:19.622724Z",1194,10.466,"Danh Mục hóa chất, chế phẩm diệt côn trùng, diệt khuẩn dùng trong gia dụng và y tế được ban hành kèm theo văn bản nào?","2025-06-28T08:44:19.622758Z"
242,"1","Theo Điều 7 của Thông tư số 195/2014/TT-BYT, phòng xét nghiệm và bệnh viện phải thiết lập chương trình và xây dựng các quy định cụ thể bảo đảm an toàn người bệnh và nhân viên y tế, bao gồm xác định chính xác người bệnh, an toàn phẫu thuật, thủ thuật, an toàn trong sử dụng thuốc, phòng và kiểm soát nhiễm khuẩn bệnh viện, phòng ngừa rủi ro, sai sót do trao đổi, truyền đạt thông tin sai lệch giữa nhân viên y tế.","Understand","2025-06-28T08:44:28.786022Z",1195,8.735,"Phân tích các biện pháp bảo đảm an toàn người bệnh và nhân viên y tế trong phòng xét nghiệm và bệnh viện?","2025-06-28T08:44:28.786058Z"
